idMao	idPartida	jogadorMao	cartaAltaRobo	cartaMediaRobo	cartaBaixaRobo	cartaAltaHumano	cartaMediaHumano	cartaBaixaHumano	primeiraCartaRobo	primeiraCartaHumano	segundaCartaRobo	segundaCartaHumano	terceiraCartaRobo	terceiraCartaHumano	ganhadorPrimeiraRodada	ganhadorSegundaRodada	ganhadorTerceiraRodada	roboCartaVirada	humanoCartaVirada	quemPediuEnvido	quemPediuFaltaEnvido	quemPediuRealEnvido	pontosEnvidoRobo	pontosEnvidoHumano	quemNegouEnvido	quemGanhouEnvido	tentosEnvido	quemFlor	quemContraFlor	quemContraFlorResto	quemNegouFlor	pontosFlorRobo	pontosFlorHumano	quemGanhouFlor	tentosFlor	quemEscondeuPontosEnvido	quemEscondeuPontosFlor	quemTruco	quandoTruco	quemRetruco	quandoRetruco	quemValeQuatro	quandoValeQuatro	quemNegouTruco	quemGanhouTruco	tentosTruco	tentosAnterioresRobo	tentosAnterioresHumano	tentosPosterioresRobo	tentosPosterioresHumano	roboMentiuEnvido	humanoMentiuEnvido	roboMentiuFlor	humanoMentiuFlor	roboMentiuTruco	humanoMentiuTruco	quemBaralho	quandoBaralho	quemContraFlorFalta	quemEnvidoEnvido	quemFlorFlor	quandoCartaVirada	hasDeception	roboMentiuRound1	humanoMentiuRound1	roboMentiuRound2	humanoMentiuRound2	roboMentiuRound3	humanoMentiuRound3	naipeCartaAltaRobo	naipeCartaMediaRobo	naipeCartaBaixaRobo	naipeCartaAltaHumano	naipeCartaMediaHumano	naipeCartaBaixaHumano	naipePrimeiraCartaRobo	naipePrimeiraCartaHumano	naipeSegundaCartaRobo	naipeSegundaCartaHumano	naipeTerceiraCartaRobo	naipeTerceiraCartaHumano	quantidadeChamadasHumano	quantidadeChamadasRobo	qualidadeMaoRobo	qualidadeMaoHumano	primeiraCartaHumanoClustering	segundaCartaHumanoClustering	terceiraCartaHumanoClustering	primeiraCartaRoboClustering	segundaCartaRoboClustering	terceiraCartaRoboClustering	quantidadeChamadasEnvidoRobo	quantidadeChamadasEnvidoHumano	cartaAltaRoboClustering	cartaMediaRoboClustering	cartaBaixaRoboClustering	clusterPrimeiraCartaAgentePe	clusterSegundaCartaAgenteGanhouAprimeira	clusterSegundaCartaAgentePerdeuAprimeira	clusterTerceiraCartaAgenteGanhouAsegunda	clusterGanhadorUltimaRodada	clusterTerceiraCartaAgentePerdeuAsegunda	clusterPrimeiraCartaAgenteMao	ganhadorMao	clusterQuemEnvidoAgenteMao	clusterQuemFlor	id	saldoTruco	saldoEnvido	saldoFlor	clusterQuemEnvidoAgentePe	clusteringindexacao	clusterBaralho	clusteringIndexacaoPontos	casoUtilTruco	casoUtilEnvido	casoUtilContraFlor	quemPediuEnvidoCluster	quemPediuRealEnvidoCluster	quemPediuFaltaEnvidoCluster	quemNegouEnvidoCluster	quemTrucoCluster	quemRetrucoCluster	quemValeQuatroCluster	quemNegouTrucoCluster	utilTruco	utilEnvido	utilFlor	utilCarta	quemPediuFlorCluster	quemPediuContraFlorCluster	quemPediuContraFlorEoRestoCluster	diferencaPontuacao	idOrigem	clusterQuemTrucoPrimeiraMao	clusterQuemTrucoPrimeiraPe	clusterQuemTrucoSegundaGanhouAnterior	clusterQuemTrucoSegundaPerdeuAnterior	clusterQuemTrucoTerceiraGanhouAnterior	clusterQuemTrucoTerceiraPerdeuAnterior	bluff1Success	bluff1Failure	bluff2Success	bluff2Failure	bluff3Success	bluff3Failure	bluff4Success	bluff4Failure	bluff5Success	bluff5Failure	bluff6Success	bluff6Failure	bluff1Opponent	bluff2Opponent	bluff3Opponent	bluff4Opponent	bluff5Opponent	bluff6Opponent	bluff1ShowDown	bluff2ShowDown	bluff3ShowDown	bluff4ShowDown	bluff5ShowDown	bluff6ShowDown
2585	060f8056-eea7-45a3-860a-586003c323b5	1	16	3	2	6	6	2	3	6	16	2	2	6	2	1	2	0	NULL	0	1	0	28	5	2	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	2	2	3	0	0	0	2	3	3	15	4	18	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	NULL	0	1	NULL	14	23	NULL	NULL	NULL	OURO	OURO	COPAS	BASTOS	OURO	ESPADAS	OURO	BASTOS	OURO	ESPADAS	COPAS	OURO	0	0	0	0	7	3	-15	16	46	4	NULL	NULL	20	3	3	0	0	0	0	NULL	0	0	1	3	NULL	2585	-3	1	0	0	0	0	2	0	0	0	2	2	1	NULL	1	3	2	2	0	1	1	0	0	0	0	0	14	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2586	060f8056-eea7-45a3-860a-586003c323b5	2	50	4	4	40	24	12	50	24	4	12	-10	40	1	2	2	0	NULL	2	1	0	28	30	2	1	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2	2	0	0	0	0	0	2	2	4	18	6	20	NULL	NULL	NULL	NULL	NULL	NULL	1	3	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	BASTOS	COPAS	BASTOS	OURO	OURO	COPAS	BASTOS	OURO	BASTOS	COPAS	NULL	OURO	0	0	0	0	20	12	-15	46	4	-10	NULL	NULL	51	3	3	7	2	0	0	NULL	4	0	1	0	NULL	2586	-2	2	0	3	2	0	2	0	0	0	3	2	1	NULL	3	2	2	2	0	1	1	1	0	0	0	0	15	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2587	060f8056-eea7-45a3-860a-586003c323b5	1	50	12	7	24	3	3	7	24	12	3	-46	1	2	1	1	0	NULL	2	0	0	1	29	1	2	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	3	0	0	0	0	2	1	1	6	20	7	21	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	NULL	0	1	NULL	NULL	NULL	NULL	31	NULL	BASTOS	COPAS	ESPADAS	OURO	OURO	BASTOS	ESPADAS	OURO	COPAS	OURO	NULL	NULL	0	0	0	0	20	3	-46	4	16	-46	NULL	NULL	51	12	7	0	0	4	2	NULL	0	2	1	0	NULL	2587	1	-1	0	0	3	0	1	0	0	0	3	2	2	NULL	1	2	2	3	0	0	1	1	0	0	0	0	16	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2588	060f8056-eea7-45a3-860a-586003c323b5	2	40	16	16	24	2	1	40	24	-46	1	-46	1	1	1	1	0	NULL	2	0	0	7	28	1	2	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	2	0	0	0	0	2	1	1	7	21	8	22	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OURO	BASTOS	COPAS	BASTOS	BASTOS	ESPADAS	OURO	BASTOS	NULL	NULL	NULL	NULL	0	0	0	0	20	-46	-46	46	-46	-46	NULL	NULL	41	20	20	4	3	0	2	NULL	0	0	1	0	NULL	2588	1	-1	0	1	1	0	1	0	0	0	3	2	2	NULL	1	2	2	3	1	1	1	1	0	0	0	0	17	0	2	4	0	7	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2589	060f8056-eea7-45a3-860a-586003c323b5	1	52	24	1	8	8	6	1	6	24	8	52	1	2	1	1	0	NULL	1	0	0	27	20	2	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	3	0	0	0	0	0	1	2	8	22	11	22	NULL	NULL	NULL	NULL	NULL	NULL	2	3	NULL	NULL	NULL	0	1	NULL	NULL	NULL	NULL	31	NULL	ESPADAS	COPAS	COPAS	OURO	BASTOS	BASTOS	COPAS	BASTOS	COPAS	BASTOS	ESPADAS	NULL	0	0	0	0	7	7	-46	4	16	46	NULL	NULL	51	20	3	0	0	4	1	NULL	0	1	1	1	NULL	2589	2	1	0	0	3	0	2	0	0	0	1	2	2	NULL	1	2	2	2	0	1	1	1	0	0	0	0	18	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2590	060f8056-eea7-45a3-860a-586003c323b5	2	16	8	8	7	6	1	8	7	-46	1	-46	1	1	1	1	0	NULL	0	0	0	2	4	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	2	0	0	0	0	2	1	1	11	35	1	0	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	NULL	0	1	14	NULL	23	NULL	NULL	NULL	OURO	ESPADAS	COPAS	COPAS	BASTOS	ESPADAS	COPAS	COPAS	NULL	NULL	NULL	NULL	0	0	0	0	7	-46	-46	4	-46	-46	NULL	NULL	20	7	7	0	0	0	0	NULL	0	0	1	0	NULL	2590	1	0	0	5	1	0	1	0	0	0	2	2	2	NULL	1	2	2	3	1	1	1	0	0	0	0	0	20	0	3	1	0	6	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2591	421961bc-25c2-468f-9bf7-d82ed69e38e7	1	6	6	6	50	4	3	6	3	6	50	-46	4	1	2	1	0	NULL	2	0	0	0	28	1	2	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2	3	1	3	0	0	2	1	2	1	0	3	1	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	NULL	0	1	14	NULL	NULL	NULL	NULL	31	ESPADAS	OURO	COPAS	BASTOS	BASTOS	OURO	COPAS	OURO	OURO	BASTOS	NULL	BASTOS	0	0	0	0	3	51	-46	4	4	-46	NULL	NULL	7	7	7	0	2	0	0	NULL	3	3	1	0	NULL	2591	2	-1	0	0	1	0	1	0	0	0	3	2	2	NULL	3	1	2	3	0	0	1	1	0	0	0	0	21	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2592	421961bc-25c2-468f-9bf7-d82ed69e38e7	2	24	16	3	2	2	1	3	1	-46	1	-46	1	1	1	1	0	NULL	0	0	0	6	5	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	2	0	0	0	0	2	1	1	3	1	4	1	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	NULL	0	1	NULL	14	NULL	NULL	NULL	NULL	COPAS	ESPADAS	BASTOS	BASTOS	OURO	ESPADAS	BASTOS	ESPADAS	NULL	NULL	NULL	NULL	0	0	0	0	3	-46	-46	4	-46	-46	NULL	NULL	20	20	3	5	3	0	2	NULL	0	0	1	0	NULL	2592	1	0	0	5	3	0	1	0	0	0	2	2	2	NULL	1	2	2	3	1	1	1	1	0	0	0	0	22	0	3	3	0	6	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2593	421961bc-25c2-468f-9bf7-d82ed69e38e7	1	16	8	3	50	16	16	3	16	-15	16	-15	1	2	2	2	0	NULL	1	0	0	22	2	2	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2	2	1	2	2	2	1	2	3	4	1	5	4	1	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	NULL	0	1	14	13	24	NULL	NULL	NULL	COPAS	COPAS	ESPADAS	BASTOS	OURO	ESPADAS	ESPADAS	ESPADAS	NULL	OURO	NULL	NULL	0	0	0	0	20	20	-15	4	-15	-15	NULL	NULL	20	7	3	0	0	7	0	NULL	4	3	2	1	NULL	2593	-3	1	0	0	2	0	2	0	0	0	1	2	2	NULL	3	1	3	1	1	1	1	1	0	0	0	0	23	1	0	0	1	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2594	421961bc-25c2-468f-9bf7-d82ed69e38e7	2	52	16	6	24	6	2	52	24	-46	1	-46	1	1	1	1	0	NULL	0	0	0	2	23	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	0	0	0	1	1	5	4	6	4	NULL	NULL	NULL	NULL	NULL	NULL	2	2	NULL	NULL	NULL	0	1	13	NULL	NULL	NULL	NULL	NULL	ESPADAS	COPAS	OURO	ESPADAS	ESPADAS	BASTOS	ESPADAS	ESPADAS	OURO	NULL	NULL	NULL	0	0	0	0	20	-46	-46	46	-46	-46	NULL	NULL	51	20	7	7	3	0	2	NULL	0	0	1	0	NULL	2594	1	0	0	5	3	0	1	0	0	0	2	2	2	NULL	2	2	2	2	0	1	1	1	0	0	0	0	24	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2595	421961bc-25c2-468f-9bf7-d82ed69e38e7	1	24	6	2	40	12	12	2	12	24	12	6	40	2	1	2	0	NULL	2	0	0	5	28	1	2	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2	2	1	3	2	3	0	2	4	6	4	6	9	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	NULL	0	1	14	NULL	NULL	NULL	31	NULL	OURO	BASTOS	COPAS	OURO	OURO	COPAS	COPAS	COPAS	OURO	OURO	BASTOS	OURO	0	0	0	0	12	12	-15	4	46	16	NULL	NULL	20	7	3	0	0	4	4	NULL	0	3	1	0	NULL	2595	-4	-1	0	0	2	0	1	0	0	0	3	2	2	NULL	3	1	3	2	1	0	1	1	0	0	0	0	25	1	0	0	1	5	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2596	421961bc-25c2-468f-9bf7-d82ed69e38e7	2	6	4	1	50	16	12	1	16	-15	1	-15	1	2	2	2	0	NULL	2	0	0	7	23	1	2	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2	2	0	0	0	0	1	2	1	6	9	6	11	NULL	1	NULL	NULL	NULL	NULL	0	0	NULL	NULL	NULL	0	1	14	NULL	NULL	NULL	NULL	NULL	OURO	BASTOS	COPAS	BASTOS	BASTOS	COPAS	COPAS	BASTOS	NULL	NULL	NULL	NULL	0	0	0	0	20	-15	-15	4	-15	-15	NULL	NULL	7	3	3	6	0	6	0	NULL	4	0	2	0	NULL	2596	-1	-1	0	1	2	0	1	0	0	0	3	2	2	NULL	3	2	2	1	1	1	1	1	0	0	0	0	26	0	4	0	1	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2597	421961bc-25c2-468f-9bf7-d82ed69e38e7	1	42	7	6	7	2	1	6	7	7	2	-46	1	2	1	1	0	NULL	1	0	0	20	25	0	2	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	3	0	0	0	0	2	1	1	6	11	7	13	1	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	NULL	0	1	NULL	NULL	NULL	NULL	31	NULL	ESPADAS	OURO	OURO	COPAS	COPAS	OURO	OURO	COPAS	OURO	COPAS	NULL	NULL	0	0	0	0	7	3	-46	4	16	-46	NULL	NULL	41	7	7	0	0	4	2	NULL	0	2	1	1	NULL	2597	1	-2	0	0	1	0	2	0	0	0	1	2	2	NULL	1	2	2	3	0	1	1	1	0	0	0	0	27	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2598	421961bc-25c2-468f-9bf7-d82ed69e38e7	2	16	3	1	42	24	2	1	24	3	2	16	42	2	1	2	0	NULL	2	0	0	6	30	1	2	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	3	2	3	0	0	0	2	3	7	13	7	17	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	NULL	0	1	14	NULL	NULL	NULL	31	31	ESPADAS	OURO	BASTOS	ESPADAS	ESPADAS	BASTOS	BASTOS	ESPADAS	OURO	BASTOS	ESPADAS	ESPADAS	0	0	0	0	20	3	-15	4	16	46	NULL	NULL	20	3	3	6	0	4	1	NULL	0	0	1	0	NULL	2598	-3	-1	0	1	2	0	1	0	0	0	3	2	2	NULL	1	3	2	2	0	1	1	1	0	0	0	0	28	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2599	421961bc-25c2-468f-9bf7-d82ed69e38e7	1	42	2	1	16	8	6	1	6	42	8	2	1	2	1	2	0	NULL	0	1	0	32	2	2	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	3	2	3	0	0	1	2	2	7	17	8	19	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	NULL	0	1	NULL	14	NULL	NULL	31	NULL	ESPADAS	ESPADAS	COPAS	ESPADAS	OURO	BASTOS	COPAS	BASTOS	ESPADAS	OURO	ESPADAS	NULL	0	0	0	0	7	7	-15	4	46	16	NULL	NULL	41	3	3	0	0	4	4	NULL	0	2	1	3	NULL	2599	-2	1	0	0	2	0	2	0	0	0	2	2	1	NULL	1	3	2	1	0	1	1	1	0	0	0	0	29	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2600	421961bc-25c2-468f-9bf7-d82ed69e38e7	2	16	16	6	12	7	3	16	12	6	7	-46	3	1	2	1	0	NULL	2	0	0	2	27	1	2	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2	3	1	3	0	0	2	1	2	8	19	10	20	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	NULL	0	1	NULL	NULL	NULL	NULL	NULL	31	OURO	BASTOS	COPAS	COPAS	ESPADAS	COPAS	BASTOS	COPAS	COPAS	ESPADAS	NULL	COPAS	0	0	0	0	12	7	-46	16	4	-46	NULL	NULL	20	20	7	0	0	0	0	NULL	0	0	1	0	NULL	2600	2	-1	0	1	0	0	1	0	0	0	3	2	2	NULL	3	1	2	3	0	1	1	0	0	0	0	0	30	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2601	421961bc-25c2-468f-9bf7-d82ed69e38e7	1	40	16	3	24	7	2	3	7	16	2	40	1	2	1	1	0	NULL	0	1	0	29	28	2	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	2	0	0	0	0	0	1	2	10	20	13	20	NULL	NULL	NULL	NULL	NULL	NULL	2	3	NULL	NULL	NULL	0	1	13	14	NULL	NULL	NULL	NULL	OURO	OURO	ESPADAS	OURO	BASTOS	OURO	ESPADAS	BASTOS	OURO	OURO	OURO	NULL	0	0	0	0	7	3	-46	4	16	46	NULL	NULL	41	20	3	0	0	4	1	NULL	0	1	1	3	NULL	2601	2	1	0	0	3	0	2	0	0	0	2	2	1	NULL	1	2	2	2	0	1	1	1	0	0	0	0	31	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2602	421961bc-25c2-468f-9bf7-d82ed69e38e7	2	24	6	6	52	8	3	24	8	6	52	-46	3	1	2	1	0	NULL	0	0	0	3	6	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	3	0	0	0	0	2	1	1	13	20	14	20	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	NULL	0	1	14	NULL	NULL	NULL	NULL	NULL	ESPADAS	BASTOS	OURO	ESPADAS	COPAS	BASTOS	ESPADAS	COPAS	OURO	ESPADAS	NULL	BASTOS	0	0	0	0	7	51	-46	46	4	-46	NULL	NULL	20	7	7	2	2	0	0	NULL	3	0	1	0	NULL	2602	1	0	0	5	1	0	1	0	0	0	2	2	2	NULL	1	2	2	3	0	1	1	1	0	0	0	0	32	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2603	421961bc-25c2-468f-9bf7-d82ed69e38e7	1	8	6	1	24	3	2	1	2	-10	24	-10	0	2	2	2	0	NULL	0	0	0	24	31	0	0	0	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	2	0	0	0	0	0	2	2	14	20	17	22	NULL	NULL	NULL	NULL	NULL	NULL	1	2	NULL	NULL	NULL	0	1	NULL	NULL	24	NULL	NULL	NULL	BASTOS	BASTOS	BASTOS	ESPADAS	OURO	OURO	BASTOS	OURO	NULL	ESPADAS	NULL	NULL	0	0	0	0	3	20	-15	4	-15	-15	NULL	NULL	7	7	3	0	0	7	0	NULL	4	3	2	2	NULL	2603	-2	0	0	0	2	0	2	0	0	0	2	2	2	NULL	1	2	2	2	0	1	1	1	1	0	0	0	33	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2604	421961bc-25c2-468f-9bf7-d82ed69e38e7	2	16	7	3	24	12	6	3	24	16	12	-46	1	2	1	1	0	NULL	1	0	0	22	21	0	1	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	3	0	0	0	0	2	1	1	17	22	20	22	3	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	NULL	0	1	14	NULL	NULL	NULL	31	NULL	BASTOS	BASTOS	COPAS	COPAS	OURO	OURO	COPAS	COPAS	BASTOS	OURO	NULL	NULL	0	0	0	0	20	12	-46	4	46	-46	NULL	NULL	20	7	3	6	0	4	2	NULL	0	0	1	0	NULL	2604	1	2	0	2	2	0	2	0	0	0	1	2	2	NULL	1	2	2	3	0	1	1	1	0	0	0	0	34	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2605	421961bc-25c2-468f-9bf7-d82ed69e38e7	1	24	16	6	50	24	4	6	24	-10	50	-10	0	2	2	2	0	NULL	1	0	0	22	7	2	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2	1	1	1	2	1	0	2	4	20	22	21	24	1	NULL	NULL	NULL	NULL	NULL	1	2	NULL	NULL	NULL	0	1	NULL	NULL	NULL	NULL	NULL	NULL	COPAS	OURO	OURO	BASTOS	OURO	COPAS	OURO	OURO	NULL	BASTOS	NULL	NULL	0	0	0	0	20	51	-15	4	-15	-15	NULL	NULL	20	20	7	0	0	2	0	NULL	4	1	2	1	NULL	2605	-4	1	0	0	3	0	2	0	0	0	1	2	2	NULL	3	1	3	2	0	1	1	1	0	0	0	0	35	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2606	421961bc-25c2-468f-9bf7-d82ed69e38e7	2	12	7	4	7	6	2	12	7	4	6	-46	2	1	2	1	0	NULL	2	0	0	7	25	1	2	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	3	0	0	0	0	2	1	1	21	26	1	1	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	NULL	0	1	NULL	14	NULL	NULL	NULL	NULL	OURO	COPAS	BASTOS	ESPADAS	BASTOS	BASTOS	OURO	ESPADAS	BASTOS	BASTOS	NULL	BASTOS	0	0	0	0	7	7	-46	46	4	-46	NULL	NULL	12	7	3	2	2	0	0	NULL	3	0	1	0	NULL	2606	1	-1	0	1	2	0	1	0	0	0	3	2	2	NULL	1	2	2	3	0	1	1	1	0	0	0	0	36	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2607	1104afcf-1e51-46c8-ae87-110ee3d8f031	1	7	6	1	8	6	2	1	2	7	6	6	8	2	1	2	0	NULL	0	0	0	4	20	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	3	2	3	0	0	0	2	3	1	1	1	4	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	NULL	0	1	NULL	14	NULL	NULL	31	NULL	ESPADAS	COPAS	OURO	BASTOS	BASTOS	ESPADAS	OURO	ESPADAS	ESPADAS	BASTOS	COPAS	BASTOS	0	0	0	0	3	7	-15	4	46	16	NULL	NULL	7	7	3	0	0	4	4	NULL	0	3	1	4	NULL	2607	-3	0	0	0	2	0	1	0	0	0	2	2	2	NULL	1	3	2	2	0	1	1	1	0	0	0	0	37	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2608	1104afcf-1e51-46c8-ae87-110ee3d8f031	2	7	7	6	12	6	1	6	12	7	6	7	1	2	1	1	0	NULL	1	0	0	20	21	0	2	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	NULL	2	2	1	3	2	3	0	1	4	1	4	5	6	4	NULL	NULL	NULL	NULL	NULL	2	3	NULL	NULL	NULL	0	1	NULL	NULL	NULL	23	31	NULL	ESPADAS	OURO	ESPADAS	OURO	OURO	BASTOS	ESPADAS	OURO	ESPADAS	OURO	OURO	NULL	0	0	0	0	12	7	-46	4	16	16	NULL	NULL	7	7	7	0	0	0	0	NULL	0	0	1	0	NULL	2608	4	-2	0	2	0	0	2	0	0	0	1	2	2	NULL	3	1	3	2	0	1	1	0	0	0	0	0	38	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2609	1104afcf-1e51-46c8-ae87-110ee3d8f031	1	24	12	6	50	7	1	6	7	12	1	24	50	2	1	2	0	NULL	1	0	0	21	4	2	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2	2	1	2	2	3	0	2	4	5	6	6	10	1	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	NULL	0	1	NULL	NULL	NULL	NULL	NULL	NULL	COPAS	OURO	OURO	BASTOS	ESPADAS	OURO	OURO	ESPADAS	OURO	OURO	COPAS	BASTOS	0	0	0	0	7	3	-15	4	16	46	NULL	NULL	20	12	7	0	0	4	1	NULL	0	3	1	1	NULL	2609	-4	1	0	0	1	0	2	0	0	0	1	2	2	NULL	3	1	3	2	1	1	1	1	0	0	0	0	39	1	0	0	1	5	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
